Location ID,Date,Mean temperature (°C),Max. temperature (°C),Min. temperature (°C),Perceived mean temperature (°C),Perceived max. temperature (°C),Perceived min. temperature (°C),Max. wind speed (km/h),Max. wind gusts (km/h),Shortwave radiation sum (MJ/m2),Dominant wind direction (°),Reference evapotranspiration (mm),Daylight duration (s),Sunshine duration (s),Precipitation sum (mm),Snowfall sum (mm),Precipitation hours (h),Rain sum (mm)
4,2014-11-04,9.1,11.6,6.4,5.8,8.6,3.3,17.9,60.8,10.32,280,1.75,37247.47,33846.07,6.5,0.0,6.0,6.5
4,2014-11-05,8.1,12.9,4.3,4.7,8.5,1.4,15.0,41.0,11.04,310,1.84,37111.04,33699.84,0.0,0.0,0.0,0.0
4,2014-11-06,8.9,14.3,4.2,6.0,10.9,1.2,11.1,23.8,12.11,252,1.93,36975.47,32072.77,0.0,0.0,0.0,0.0
4,2014-11-07,11.8,15.4,9.1,10.0,13.9,6.6,16.7,35.6,5.21,244,0.94,36840.93,15206.49,0.5,0.0,3.0,0.5
4,2014-11-08,9.8,11.9,7.4,7.4,9.3,5.7,19.1,43.2,6.8,224,1.19,36707.55,29435.18,4.4,0.0,5.0,4.4
4,2014-11-09,8.0,11.1,4.3,5.6,8.1,1.7,9.4,23.8,9.71,291,1.32,36575.49,33123.79,0.4,0.0,3.0,0.4
4,2014-11-10,6.7,11.2,1.8,3.7,7.2,-0.9,14.3,33.1,11.22,227,1.62,36444.91,31913.79,1.6,0.0,3.0,1.6
4,2014-11-11,8.1,10.7,6.4,6.1,8.1,4.0,15.0,33.8,3.42,206,0.52,36315.97,7232.79,8.2,0.0,13.0,8.2
4,2014-11-12,10.0,13.9,7.8,7.5,10.6,5.6,16.9,40.0,6.18,224,1.1,36188.83,19453.45,0.0,0.0,0.0,0.0
4,2014-11-13,11.4,14.9,6.8,9.4,13.1,4.4,17.6,40.3,2.83,195,0.66,36063.64,2155.1,1.9,0.0,12.0,1.9
4,2014-11-14,11.6,13.8,8.1,9.2,11.2,5.4,19.1,58.3,7.7,215,1.21,35940.59,30350.24,10.7,0.0,11.0,10.7
4,2014-11-15,8.2,10.8,6.7,4.9,6.6,3.6,22.3,52.9,6.6,229,1.02,35819.84,27887.56,2.3,0.0,3.0,2.3
4,2014-11-16,7.8,10.6,5.2,4.6,6.6,2.6,17.8,37.4,6.5,236,1.1,35701.55,21916.8,0.0,0.0,0.0,0.0
4,2014-11-17,8.8,12.9,6.7,6.0,9.5,3.8,14.5,31.0,7.84,250,1.23,35585.92,28166.68,0.0,0.0,0.0,0.0
4,2014-11-18,6.5,9.2,3.8,4.7,7.3,1.9,7.4,19.8,5.63,151,0.71,35473.12,22967.73,0.0,0.0,0.0,0.0
4,2014-11-19,8.9,14.8,4.2,7.1,13.2,2.1,7.3,17.6,8.02,43,1.19,35363.32,28780.35,0.0,0.0,0.0,0.0
4,2014-11-20,11.0,18.3,5.4,9.0,16.5,2.7,10.9,24.8,10.34,48,1.65,35256.74,30646.63,0.0,0.0,0.0,0.0
4,2014-11-21,11.5,17.5,7.7,9.9,16.4,5.6,9.0,23.0,8.83,37,1.36,35153.3,31048.77,0.0,0.0,0.0,0.0
4,2014-11-22,12.4,18.0,7.7,10.8,16.5,5.7,13.0,25.2,7.84,37,1.4,35051.91,27417.09,0.0,0.0,0.0,0.0
4,2014-11-23,13.3,17.1,11.1,12.4,16.6,9.8,10.3,24.8,6.42,30,1.14,34952.45,23262.87,3.6,0.0,12.0,3.6
4,2014-11-24,11.8,15.6,8.1,10.7,14.9,6.3,7.9,17.3,7.53,20,1.11,34855.06,28829.9,0.1,0.0,1.0,0.1
4,2014-11-25,10.5,15.6,6.6,9.4,14.0,5.1,11.0,26.3,7.9,241,1.15,34759.87,29202.34,0.5,0.0,2.0,0.5
4,2014-11-26,9.5,11.5,6.8,7.7,9.2,4.5,11.3,22.3,5.28,213,0.81,34667.0,17889.04,0.0,0.0,0.0,0.0
4,2014-11-27,8.0,10.5,5.2,5.7,8.3,2.9,16.4,39.2,2.94,125,0.53,34576.59,5564.15,8.0,0.0,14.0,8.0
4,2014-11-28,8.2,9.4,6.0,5.7,8.5,3.8,17.9,41.4,1.44,134,0.44,34488.78,136.7,15.8,0.0,17.0,15.8
4,2014-11-29,8.5,10.7,5.9,6.7,9.2,3.6,11.3,23.4,2.62,356,0.48,34403.7,0.0,4.3,0.0,9.0,4.3
4,2014-11-30,10.1,13.8,6.5,8.3,11.8,4.8,13.8,45.7,4.16,4,0.82,34321.47,15555.92,1.7,0.0,7.0,1.7
4,2014-12-01,10.4,13.5,7.2,7.0,9.9,3.6,17.9,35.3,7.51,342,1.6,34242.25,29392.99,0.0,0.0,0.0,0.0
4,2014-12-02,9.0,12.4,6.7,5.6,8.7,3.4,15.5,35.6,8.4,356,1.57,34166.16,29141.81,0.0,0.0,0.0,0.0
4,2014-12-03,7.2,9.6,5.8,4.6,6.4,2.8,9.4,23.4,4.99,12,0.86,34093.37,15654.83,0.0,0.0,0.0,0.0
4,2014-12-04,6.1,9.4,2.9,3.5,6.6,0.2,6.2,15.5,6.95,334,0.92,34023.98,22075.5,0.0,0.0,0.0,0.0
4,2014-12-05,5.6,9.9,2.5,3.0,6.9,-0.1,6.7,15.8,8.03,330,1.02,33958.16,29047.16,0.0,0.0,0.0,0.0
4,2014-12-06,4.7,8.9,1.1,1.0,4.2,-2.1,17.3,37.1,8.46,332,1.27,33896.03,29097.75,0.0,0.0,0.0,0.0
4,2014-12-07,4.4,8.7,0.2,0.8,4.4,-3.5,15.1,37.8,7.48,347,1.1,33837.74,29450.09,0.0,0.0,0.0,0.0
4,2014-12-08,4.9,11.1,-0.6,2.2,8.3,-3.6,8.1,19.4,8.96,310,1.09,33783.43,29270.34,0.0,0.0,0.0,0.0
4,2014-12-09,5.3,9.1,2.3,1.7,4.2,-0.7,21.2,38.9,6.5,341,1.11,33733.23,27565.41,0.0,0.0,0.0,0.0
4,2014-12-10,5.4,11.2,0.3,2.9,9.2,-2.6,7.6,14.8,9.17,312,1.08,33687.29,29717.15,0.0,0.0,0.0,0.0
4,2014-12-11,4.7,10.9,-1.0,2.3,9.4,-4.0,8.9,13.7,8.97,324,1.05,33645.64,29719.32,0.0,0.0,0.0,0.0
4,2014-12-12,3.7,8.6,-1.1,1.2,5.7,-3.9,10.2,23.4,7.8,212,0.83,33607.74,27804.77,0.0,0.0,0.0,0.0
4,2014-12-13,7.2,9.7,2.8,4.7,7.5,-0.2,14.4,31.3,1.61,164,0.37,33573.52,0.0,12.2,0.0,16.0,12.2
4,2014-12-14,6.9,8.4,5.6,4.7,6.5,3.2,11.0,26.6,1.5,42,0.32,33543.02,0.0,21.6,0.0,24.0,21.6
